annee,code_insee,commune,is_thierache_centre,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale
2022,84028,Cairanne,False,2.732,2.479,1099.258,1090
2022,84029,Camaret-sur-Aigues,False,3.042,2.504,4471.126,4544
2022,84030,Caromb,False,3.301,2.825,3569.491,3448
2022,84031,Carpentras,False,3.276,2.805,30547.493,29865
2022,84032,Caseneuve,False,2.274,1.766,516.781,503
2022,84033,Castellet-en-Luberon,False,1.626,1.372,126.272,114
2022,84034,Caumont-sur-Durance,False,5.716,4.937,5120.56,5094
2022,84035,Cavaillon,False,3.826,2.94,26289.986,25832
2022,84036,Châteauneuf-de-Gadagne,False,2.527,2.205,3595.184,3379
2022,84037,Châteauneuf-du-Pape,False,2.375,2.055,2183.199,2061
2022,84038,Cheval-Blanc,False,3.188,2.607,4393.815,4300
2022,84039,Courthézon,False,4.483,3.714,6083.382,6049
2022,84040,Crestet,False,3.681,3.546,448.536,425
2022,84041,Crillon-le-Brave,False,3.138,2.542,514.793,479
2022,84042,Cucuron,False,2.705,2.375,1971.712,1777
2022,84043,Entraigues-sur-la-Sorgue,False,4.184,3.674,8619.854,8605
2022,84044,Entrechaux,False,5.275,5.139,1170.45,1138
2022,84045,Faucon,False,6.117,5.641,461.002,449
2022,84046,Flassan,False,1.91,1.301,489.465,471
2022,84047,Gargas,False,5.06,4.087,3332.023,3058
2022,84048,Gignac,False,1.195,0.94,78.854,73
2022,84049,Gigondas,False,2.718,2.573,465.663,432
2022,84050,Gordes,False,2.407,2.407,1998.473,1666
2022,84051,Goult,False,3.46,2.995,1201.746,1092
2022,84052,Grambois,False,2.982,2.479,1300.192,1225
2022,84053,Grillon,False,3.528,3.054,1867.239,1757
2022,84054,L'Isle-sur-la-Sorgue,False,3.777,3.163,21216.07,20029
2022,84055,Jonquerettes,False,3.158,2.766,1614.103,1571
2022,84056,Jonquières,False,3.22,2.736,5273.748,5384
2022,84057,Joucas,False,3.391,3.031,385.027,351
2022,84058,Lacoste,False,2.915,2.345,463.679,424
2022,84059,Lafare,False,1.24,1.093,121.772,122
2022,84060,Lagarde-d'Apt,False,1.885,1.885,33.455,30
2022,84061,Lagarde-Paréol,False,2.646,2.311,334.989,325
2022,84062,Lagnes,False,3.218,2.783,1715.762,1638
2022,84063,Lamotte-du-Rhône,False,2.816,2.314,405.679,394
2022,84064,Lapalud,False,2.9,2.381,3755.299,3842
2022,84065,Lauris,False,2.591,2.205,4192.82,3890
2022,84066,Lioux,False,2.357,2.103,297.595,289
2022,84067,Loriol-du-Comtat,False,3.32,2.9,2518.632,2488
2022,84068,Lourmarin,False,2.733,2.199,1166.517,1042
2022,84069,Malaucène,False,4.168,3.891,3018.872,2736
2022,84070,Malemort-du-Comtat,False,3.403,2.698,1857.126,1919
2022,84071,Maubec,False,3.154,2.789,1931.226,1914
2022,84072,Mazan,False,3.989,3.179,6368.215,6235
2022,84073,Ménerbes,False,2.051,1.84,1111.153,992
2022,84074,Mérindol,False,2.699,2.29,2288.978,2232
2022,84075,Méthamis,False,1.391,0.838,469.052,446
2022,84076,Mirabeau,False,3.216,2.497,1350.634,1389
2022,84077,Modène,False,4.223,3.448,447.434,467
2022,84078,Mondragon,False,2.155,1.824,3743.9,3708
2022,84079,Monieux,False,3.054,3.054,303.124,279
2022,84080,Monteux,False,3.804,3.465,12821.897,12979
2022,84081,Morières-lès-Avignon,False,3.95,3.436,9134.838,8848
2022,84082,Mormoiron,False,2.726,1.864,1894.539,1869
2022,84083,Mornas,False,1.968,1.544,2457.898,2450
2022,84084,La Motte-d'Aigues,False,2.604,2.532,1396.549,1378
2022,84085,Murs,False,0.98,0.98,436.538,418
2022,84086,Oppède,False,1.981,1.846,1389.334,1292
2022,84087,Orange,False,3.12,2.549,28996.332,28454
2022,84088,Pernes-les-Fontaines,False,2.899,2.621,10637.632,10294
2022,84089,Pertuis,False,4.773,4.5,20760.431,20498
2022,84090,Peypin-d'Aigues,False,1.767,1.552,677.183,673
2022,84091,Piolenc,False,3.648,2.88,5497.42,5465
2022,84092,Le Pontet,False,5.109,4.376,16983.271,17018
2022,84093,Puget,False,2.543,2.096,878.278,852
2022,84094,Puyméras,False,6.452,5.902,623.023,583
2022,84095,Puyvert,False,2.482,1.947,851.432,823
2022,84096,Rasteau,False,3.826,3.576,834.256,795
2022,84097,Richerenches,False,3.714,3.172,558.096,536
2022,84098,Roaix,False,4.147,3.895,639.098,626
2022,84099,Robion,False,3.608,3.112,4909.438,4688
2022,84100,La Roque-Alric,False,1.582,1.379,57.62,54
2022,84101,La Roque-sur-Pernes,False,1.883,1.768,444.186,417
2022,84102,Roussillon,False,4.326,3.607,1426.506,1290
2022,84103,Rustrel,False,2.572,2.064,706.114,670
2022,84104,Sablet,False,3.755,3.5,1460.676,1381
2022,84105,Saignon,False,3.431,2.563,1039.058,925
2022,84106,Sainte-Cécile-les-Vignes,False,3.58,3.217,2722.57,2634
2022,84107,Saint-Christol,False,2.318,2.318,1379.749,1429
2022,84108,Saint-Didier,False,2.879,2.598,2368.606,2060
2022,84109,Saint-Hippolyte-le-Graveyron,False,3.112,2.607,178.547,169
2022,84110,Saint-Léger-du-Ventoux,False,1.373,1.373,34.732,31
2022,84111,Saint-Marcellin-lès-Vaison,False,4.96,4.757,360.002,335
2022,84112,Saint-Martin-de-Castillon,False,1.626,1.372,748.242,702
2022,84113,Saint-Martin-de-la-Brasque,False,2.735,2.447,831.519,822
2022,84114,Saint-Pantaléon,False,2.367,2.262,192.882,194
2022,84115,Saint-Pierre-de-Vassols,False,3.534,2.838,502.011,501
2022,84116,Saint-Romain-en-Viennois,False,5.572,5.097,896.638,808
2022,84117,Saint-Roman-de-Malegarde,False,3.149,2.813,338.998,333
2022,84118,Saint-Saturnin-lès-Apt,False,3.517,3.009,3223.491,2910
2022,84119,Saint-Saturnin-lès-Avignon,False,3.265,2.94,5209.643,5027
2022,84120,Saint-Trinit,False,4.161,4.161,131.16,120
2022,84121,Sannes,False,3.666,3.393,264.545,278
2022,84122,Sarrians,False,3.544,3.223,6137.061,6030
2022,84123,Sault,False,4.745,4.745,1480.357,1356
2022,84124,Saumane-de-Vaucluse,False,2.149,1.933,978.762,926
2022,84125,Savoillan,False,3.774,3.774,68.472,59
2022,84126,Séguret,False,3.229,3.064,892.145,830
2022,84127,Sérignan-du-Comtat,False,2.964,2.343,2854.838,2856
2022,84128,Sivergues,False,0.974,0.72,48.298,46
2022,84129,Sorgues,False,4.221,3.612,18508.753,18930
2022,84130,Suzette,False,1.48,1.389,124.626,111
2022,84131,Taillades,False,3.471,2.808,2050.878,1917
2022,84132,Le Thor,False,3.317,2.848,8884.267,8883
2022,84133,La Tour-d'Aigues,False,4.132,3.887,4503.659,4327
2022,84134,Travaillan,False,3.176,2.792,696.751,712
2022,84135,Uchaux,False,2.888,2.33,1686.17,1674
2022,84136,Vacqueyras,False,3.09,2.862,1230.65,1206
2022,84137,Vaison-la-Romaine,False,5.132,4.853,6733.719,5892
2022,84138,Valréas,False,3.67,3.03,9912.658,9381
2022,84139,Fontaine-de-Vaucluse,False,1.861,1.645,591.42,573
2022,84140,Vaugines,False,2.898,2.569,581.841,553
2022,84141,Vedène,False,4.424,3.834,11304.856,11423
2022,84142,Velleron,False,4.233,3.737,3134.045,3030
2022,84143,Venasque,False,2.536,2.138,1261.479,1032
2022,84144,Viens,False,0.652,0.652,695.22,635
2022,84145,Villars,False,3.313,2.805,819.028,779
2022,84146,Villedieu,False,4.478,4.071,512.665,483
2022,84147,Villelaure,False,3.196,2.895,3252.546,3295
2022,84148,Villes-sur-Auzon,False,1.797,1.146,1325.945,1273
2022,84149,Violès,False,2.377,2.241,1782.928,1727
2022,84150,Visan,False,3.082,2.619,2014.958,1929
2022,84151,Vitrolles-en-Lubéron,False,1.56,1.344,176.761,162
2022,85001,L'Aiguillon-la-Presqu'île,False,2.221,1.997,3477.971,2745
2022,85002,L'Aiguillon-sur-Vie,False,3.305,3.024,2177.332,2067
2022,85003,Aizenay,False,2.961,2.919,9765.018,10067
2022,85004,Angles,False,3.684,3.56,3476.516,2905
2022,85005,Antigny,False,1.547,1.234,1142.606,1051
2022,85006,Apremont,False,1.432,1.402,1818.336,1867
2022,85008,Aubigny-Les Clouzeaux,False,2.555,2.236,6748.301,7040
2022,85009,Auchay-sur-Vendée,False,2.103,1.886,1129.167,1149
2022,85010,Avrillé,False,3.724,3.47,1570.59,1424
2022,85011,Barbâtre,False,3.208,2.809,1968.434,1721
2022,85012,La Barre-de-Monts,False,2.942,2.475,2508.024,2240
2022,85013,Bazoges-en-Paillers,False,2.547,2.453,1336.095,1481
2022,85014,Bazoges-en-Pareds,False,1.446,1.082,1154.387,1145
2022,85015,Beaufou,False,2.966,2.966,1419.529,1565
2022,85016,Beaulieu-sous-la-Roche,False,2.652,2.526,2285.678,2275
2022,85017,Beaurepaire,False,2.913,2.725,2285.363,2446
2022,85018,Beauvoir-sur-Mer,False,3.311,2.757,4502.769,3887
2022,85019,Bellevigny,False,2.985,2.917,5858.521,6193
2022,85020,Benet,False,2.961,2.416,4158.203,4047
2022,85021,La Bernardière,False,4.653,4.293,1680.706,1877
2022,85022,Le Bernard,False,3.555,3.334,1332.352,1266
2022,85023,Bessay,False,3.327,2.787,436.758,440
2022,85024,Bois-de-Céné,False,3.655,3.33,2088.612,2103
2022,85025,La Boissière-de-Montaigu,False,3.486,3.297,2171.945,2276
2022,85026,La Boissière-des-Landes,False,1.365,1.146,1391.236,1432
2022,85028,Bouillé-Courdault,False,2.916,2.231,573.389,593
2022,85029,Bouin,False,2.667,2.155,2453.815,2155
2022,85031,Le Boupère,False,2.545,2.103,3208.091,3208
2022,85033,Bourneau,False,2.363,2.045,708.203,728
2022,85034,Bournezeau,False,2.568,2.238,3324.09,3431
2022,85035,Bretignolles-sur-Mer,False,2.62,2.389,5924.307,5093
2022,85036,La Bretonnière-la-Claye,False,2.685,2.327,588.834,578
2022,85038,Les Brouzils,False,3.536,3.361,2838.987,2883
2022,85039,La Bruffière,False,3.174,2.913,3942.924,4074
2022,85040,La Caillère-Saint-Hilaire,False,2.022,1.585,1268.229,1113
2022,85041,Cezais,False,2.277,1.829,304.478,296
2022,85042,Chaillé-les-Marais,False,2.668,2.51,2005.983,1884
2022,85045,La Chaize-Giraud,False,3.198,2.926,1179.589,1095
2022,85046,La Chaize-le-Vicomte,False,3.288,2.934,3672.303,3838
2022,85047,Challans,False,3.445,3.414,23987.79,21900
2022,85049,Champagné-les-Marais,False,2.867,2.536,1904.683,1797
2022,85050,Le Champ-Saint-Père,False,2.722,2.336,1974.029,1852
2022,85051,Chantonnay,False,1.799,1.513,8584.593,8434
2022,85054,La Chapelle-Hermier,False,2.647,2.451,950.027,961
2022,85055,La Chapelle-Palluau,False,2.944,2.944,952.191,992
2022,85056,La Chapelle-Thémer,False,1.639,1.311,416.708,389
2022,85058,Chasnais,False,2.721,2.397,743.187,757
2022,85059,La Châtaigneraie,False,1.54,1.156,2931.269,2601
2022,85061,Château-Guibert,False,1.871,1.573,1529.602,1506
2022,85062,Châteauneuf,False,3.67,3.398,1055.748,1118
2022,85064,Chauché,False,2.86,2.86,2436.021,2485
2022,85065,Chavagnes-en-Paillers,False,2.799,2.732,3699.089,3572
2022,85066,Chavagnes-les-Redoux,False,2.124,1.706,817.65,829
2022,85067,Cheffois,False,1.748,1.385,972.87,1002
2022,85070,Coëx,False,2.841,2.607,3527.329,3339
2022,85071,Commequiers,False,2.554,2.466,3835.691,3657
2022,85072,La Copechagnière,False,2.649,2.582,956.929,1046
2022,85073,Corpe,False,3.401,2.931,954.926,1015
2022,85074,La Couture,False,2.626,2.26,221.36,225
2022,85076,Cugand,False,3.948,3.654,3777.713,3633
2022,85077,Curzon,False,2.579,2.386,526.14,523
2022,85078,Damvix,False,2.974,2.473,814.375,735
2022,85080,Doix lès Fontaines,False,2.154,1.727,1811.996,1740
2022,85081,Dompierre-sur-Yon,False,3.21,3.071,4177.423,4394
2022,85082,Les Epesses,False,3.198,2.545,2821.92,2941
2022,85083,L'Épine,False,2.279,2.083,1873.693,1644
2022,85084,Essarts en Bocage,False,2.774,2.703,8844.42,9300
2022,85086,Falleron,False,2.52,2.52,1625.356,1667
2022,85087,Faymoreau,False,1.311,0.906,216.85,197
2022,85088,Le Fenouiller,False,4.226,3.9,5350.071,4897
2022,85089,La Ferrière,False,3.611,3.388,5269.587,5363
2022,85090,Sèvremont,False,2.856,2.284,6282.732,6417
2022,85092,Fontenay-le-Comte,False,2.76,2.36,14624.081,13138
2022,85093,Fougeré,False,3.552,3.024,1139.709,1230
2022,85094,Foussais-Payré,False,2.495,1.916,1247.629,1173
2022,85095,Froidfond,False,3.03,3.03,1793.226,1969
2022,85096,La Garnache,False,3.364,3.296,5227.053,5220
2022,85097,La Gaubretière,False,3.233,3.045,3084.627,3117
2022,85098,La Genétouze,False,3.421,3.389,1903.849,1977
2022,85099,Le Girouard,False,1.524,1.406,1065.092,1120
2022,85100,Givrand,False,3.126,2.838,2422.222,2236
2022,85101,Le Givre,False,2.267,2.08,497.569,487
2022,85102,Grand'Landes,False,2.646,2.646,642.771,700
2022,85103,Grosbreuil,False,2.793,2.683,2168.99,2225
2022,85104,Grues,False,2.844,2.563,1033.536,897
2022,85105,Le Gué-de-Velluire,False,2.406,2.233,543.566,527
2022,85106,La Guérinière,False,2.685,2.388,1505.102,1331
2022,85108,L'Herbergement,False,3.286,3.069,3137.448,3344
2022,85109,Les Herbiers,False,3.401,2.93,16366.042,16266
2022,85110,L'Hermenault,False,2.462,2.095,1054.915,923
2022,85111,L'Île-d'Elle,False,2.047,2.047,1539.265,1506
2022,85112,L'Île-d'Olonne,False,3.908,3.806,2901.304,2826
2022,85113,L'Île-d'Yeu,False,3.785,3.785,5389.204,4870
2022,85114,Jard-sur-Mer,False,2.698,2.568,3475.677,2670
2022,85115,La Jaudonnière,False,1.964,1.547,594.573,600
2022,85116,La Jonchère,False,2.455,2.268,504.967,463
2022,85117,Lairoux,False,2.327,2.041,648.465,616
2022,85118,Landeronde,False,3.118,2.997,2258.519,2336
2022,85119,Les Landes-Genusson,False,2.202,2.147,2434.294,2431
2022,85120,Landevieille,False,2.797,2.562,1521.229,1479
2022,85121,Le Langon,False,2.117,1.934,1051.25,1012
2022,85123,Liez,False,2.605,2.121,273.062,284
2022,85125,Loge-Fougereuse,False,2.176,1.907,390.443,402
2022,85126,Longèves,False,2.958,2.601,1341.532,1334
2022,85127,Longeville-sur-Mer,False,4.128,3.969,2916.933,2412
2022,85128,Luçon,False,3.083,2.714,10660.09,9541
2022,85129,Les Lucs-sur-Boulogne,False,2.974,2.974,3564.46,3580
2022,85130,Maché,False,1.961,1.961,1515.707,1601
2022,85131,Les Magnils-Reigniers,False,2.866,2.542,1509.004,1484
2022,85132,Maillé,False,2.619,2.235,816.39,751
2022,85133,Maillezais,False,3.218,2.695,1037.002,906
2022,85134,Mallièvre,False,2.129,1.641,245.46,242
2022,85135,Mareuil-sur-Lay-Dissais,False,2.866,2.424,2967.208,2789
2022,85136,Marillet,False,1.531,1.194,128.975,123
2022,85137,Marsais-Sainte-Radégonde,False,2.61,2.198,498.59,472
2022,85138,Martinet,False,2.429,2.273,1107.284,1183
2022,85139,Le Mazeau,False,2.804,2.315,487.537,443
2022,85140,La Meilleraie-Tillay,False,1.884,1.529,1546.905,1498
2022,85141,Menomblet,False,2.273,1.992,669.452,677
2022,85142,La Merlatière,False,2.31,2.204,925.388,1013
2022,85143,Mervent,False,2.414,1.94,1112.486,1057
2022,85144,Mesnard-la-Barotière,False,2.443,2.255,1392.062,1538
2022,85145,Monsireigne,False,1.731,1.452,927.06,967
2022,85146,Montaigu-Vendée,False,3.618,3.334,19804.121,20578
2022,85147,Montournais,False,1.818,1.469,1648.759,1630
2022,85148,Montreuil,False,1.843,1.542,832.333,822
2022,85149,Moreilles,False,3.275,2.911,399.097,410
2022,85151,Mortagne-sur-Sèvre,False,3.205,3.134,6103.599,6063
2022,85152,Les Achards,False,3.291,3.135,5219.937,5331
2022,85153,Mouchamps,False,2.326,2.158,2853.035,2923
2022,85154,Mouilleron-Saint-Germain,False,2.389,1.954,1842.708,1786
2022,85155,Mouilleron-le-Captif,False,3.791,3.69,4976.537,4996
2022,85156,Moutiers-les-Mauxfaits,False,2.891,2.657,2366.184,2255
2022,85157,Moutiers-sur-le-Lay,False,3.421,2.881,792.241,782
2022,85158,Mouzeuil-Saint-Martin,False,2.815,2.47,1220.605,1190
2022,85159,Nalliers,False,3.263,2.712,2426.577,2333
2022,85160,Nesmy,False,2.613,2.21,2830.976,2961
2022,85161,Nieul-le-Dolent,False,2.033,1.802,2551.265,2525
2022,85162,Rives-d'Autise,False,2.652,2.099,2096.778,2082
2022,85163,Noirmoutier-en-l'Île,False,2.596,2.299,5222.667,4486
2022,85164,Notre-Dame-de-Monts,False,2.043,1.782,2526.736,2158
2022,85167,L'Orbrie,False,2.576,2.13,808.421,788
2022,85169,Palluau,False,3.082,3.082,1049.766,1106
2022,85171,Péault,False,2.184,1.964,591.661,611
2022,85172,Le Perrier,False,4.487,4.216,2131.611,2068
2022,85174,Petosse,False,2.605,2.327,649.574,681
2022,85175,Les Pineaux,False,1.854,1.549,612.732,658
2022,85176,Pissotte,False,2.837,2.475,1297.078,1164
2022,85177,Les Velluire-sur-Vendée,False,1.913,1.695,1379.281,1377
2022,85178,Le Poiré-sur-Vie,False,2.604,2.604,8221.941,8616
2022,85179,Poiroux,False,2.718,2.525,1181.875,1192
2022,85181,Pouillé,False,2.504,2.044,634.953,641
2022,85182,Pouzauges,False,2.272,1.785,5752.999,5565
2022,85184,Puy-de-Serre,False,1.762,1.335,333.05,324
2022,85185,Puyravault,False,2.456,2.269,696.75,653
2022,85186,La Rabatelière,False,2.485,2.485,973.707,1007
2022,85187,Réaumur,False,2.034,1.689,872.535,862
2022,85188,La Réorthe,False,2.411,1.854,1073.457,1114
2022,85189,Notre-Dame-de-Riez,False,3.775,3.499,2301.037,2162
2022,85190,Rocheservière,False,3.235,3.151,3336.229,3467
2022,85191,La Roche-sur-Yon,False,3.79,3.61,55342.555,55213
2022,85192,Rochetrejoux,False,2.284,1.972,938.797,986
2022,85193,Rosnay,False,2.047,1.576,641.554,652
2022,85194,Les Sables-d'Olonne,False,4.041,3.965,54881.734,46941
2022,85196,Saint-André-Goule-d'Oie,False,2.033,2.033,1772.95,1916
2022,85197,Montréverd,False,2.188,1.996,3598.101,3790
2022,85198,Saint-Aubin-des-Ormeaux,False,1.467,1.467,1301.81,1369
2022,85199,Saint-Aubin-la-Plaine,False,3.605,2.92,493.691,542
2022,85200,Saint-Avaugourd-des-Landes,False,2.375,2.154,1071.298,1106
2022,85201,Saint-Benoist-sur-Mer,False,3.299,3.106,553.092,500
2022,85202,Sainte-Cécile,False,2.311,2.165,1533.578,1588
2022,85204,Saint-Christophe-du-Ligneron,False,2.952,2.952,2626.689,2620
2022,85205,Saint-Cyr-des-Gâts,False,2.517,2.083,546.4,539
2022,85206,Saint-Cyr-en-Talmondais,False,1.957,1.764,439.74,402
2022,85207,Saint-Denis-du-Payré,False,2.076,1.783,438.62,391
2022,85208,Saint-Denis-la-Chevasse,False,1.932,1.897,2319.29,2392
2022,85209,Saint-Étienne-de-Brillouet,False,2.8,2.248,581.715,632
2022,85210,Saint-Étienne-du-Bois,False,3.037,3.037,2142.695,2144
2022,85211,Sainte-Flaive-des-Loups,False,3.237,3.074,2374.344,2490
2022,85213,Rives de l'Yon,False,1.978,1.597,4226.998,4238
2022,85214,Sainte-Foy,False,2.613,2.462,2331.352,2422
2022,85215,Saint-Fulgent,False,2.732,2.638,3850.676,3839
2022,85216,Sainte-Gemme-la-Plaine,False,3.895,3.281,2090.457,2077
2022,85218,Saint-Georges-de-Pointindoux,False,2.7,2.574,1637.574,1721
2022,85220,Saint-Germain-de-Prinçay,False,1.973,1.688,1591.396,1600
2022,85221,Saint-Gervais,False,3.956,3.554,2751.781,2694
2022,85222,Saint-Gilles-Croix-de-Vie,False,3.216,2.971,9568.887,7922
2022,85223,Sainte-Hermine,False,2.178,1.673,3017.65,2949
2022,85226,Saint-Hilaire-de-Riez,False,3.597,3.322,14079.352,12137
2022,85227,Saint-Hilaire-des-Loges,False,3.296,2.392,2033.91,1911
2022,85229,Saint-Hilaire-de-Voust,False,1.963,1.627,642.182,580
2022,85231,Saint-Hilaire-la-Forêt,False,4.031,3.839,862.763,799
2022,85232,Saint-Hilaire-le-Vouhis,False,1.515,1.369,1015.246,1094
2022,85233,Saint-Jean-de-Beugné,False,4.047,3.362,588.617,613
2022,85234,Saint-Jean-de-Monts,False,2.724,2.491,10228.266,8725
2022,85235,Saint-Juire-Champgillon,False,2.238,1.706,439.286,428
2022,85236,Saint-Julien-des-Landes,False,2.514,2.328,1932.181,1926
2022,85237,Saint-Laurent-de-la-Salle,False,1.643,1.341,406.738,389
2022,85238,Saint-Laurent-sur-Sèvre,False,2.208,2.065,3906.091,3724
2022,85239,Saint-Maixent-sur-Vie,False,2.218,2.062,1106.03,1149
2022,85240,Saint-Malô-du-Bois,False,1.493,1.246,1504.978,1616
2022,85242,Saint-Mars-la-Réorthe,False,2.991,2.338,953.707,1009
2022,85243,Brem-sur-Mer,False,3.073,2.931,3282.729,2855
2022,85244,Saint-Martin-de-Fraigneau,False,3.451,2.901,803.105,820
2022,85245,Saint-Martin-des-Fontaines,False,2.018,1.695,179.729,170
2022,85246,Saint-Martin-des-Noyers,False,1.942,1.833,2503.931,2512
2022,85247,Saint-Martin-des-Tilleuls,False,1.853,1.853,1012.258,1095
2022,85248,Saint-Martin-Lars-en-Sainte-Hermine,False,2.097,1.632,444.178,420
2022,85250,Saint-Mathurin,False,4.124,3.977,2270.653,2340
2022,85251,Saint-Maurice-des-Noues,False,1.627,1.248,665.962,628
2022,85252,Saint-Maurice-le-Girard,False,1.729,1.349,616.171,594
2022,85254,Saint-Mesmin,False,2.279,1.921,1850.879,1750
2022,85255,Saint-Michel-en-l'Herm,False,2.2,1.907,2692.451,2339
2022,85256,Saint-Michel-le-Cloucq,False,3.084,2.53,1313.568,1283
2022,85259,Saint-Paul-en-Pareds,False,2.225,1.906,1270.272,1324
2022,85260,Saint-Paul-Mont-Penit,False,2.207,2.207,782.502,831
2022,85261,Sainte-Pexine,False,3.088,2.524,271.959,284
2022,85262,Saint-Philbert-de-Bouaine,False,3.563,3.479,3315.098,3565
2022,85264,Saint-Pierre-du-Chemin,False,2.869,2.57,1477.431,1330
2022,85265,Saint-Pierre-le-Vieux,False,2.442,1.967,933.602,930
2022,85266,Saint-Prouant,False,3.242,2.719,1647.88,1680
2022,85267,Sainte-Radégonde-des-Noyers,False,2.953,2.795,932.771,952
2022,85268,Saint-Révérend,False,2.837,2.638,1482.795,1472
2022,85269,Saint-Sigismond,False,2.281,1.796,436.517,421
2022,85271,Saint-Sulpice-en-Pareds,False,1.864,1.416,452.793,435
2022,85273,Saint-Urbain,False,3.576,3.207,1806.757,1916
2022,85274,Saint-Valérien,False,2.304,1.799,541.448,533
2022,85276,Saint-Vincent-Sterlanges,False,2.266,2.047,716.153,746
2022,85277,Saint-Vincent-sur-Graon,False,2.189,1.824,1518.566,1554
2022,85278,Saint-Vincent-sur-Jard,False,3.63,3.5,1581.951,1324
2022,85280,Sallertaine,False,4.657,4.353,3321.141,3232
2022,85281,Sérigné,False,2.6,2.284,1002.171,999
2022,85282,Sigournais,False,2.17,1.817,886.323,914
2022,85284,Soullans,False,4.157,4.051,4625.303,4297
2022,85285,Le Tablier,False,1.364,0.971,692.935,748
2022,85286,La Taillée,False,2.278,2.233,559.138,551
2022,85287,Tallud-Sainte-Gemme,False,1.889,1.543,436.801,453
2022,85288,Talmont-Saint-Hilaire,False,3.112,3.011,8559.865,7933
2022,85289,Terval,False,1.773,1.478,2231.894,2170
2022,85290,Thiré,False,1.947,1.44,551.132,544
2022,85291,Thorigny,False,1.884,1.55,1166.085,1235
2022,85292,Thouarsais-Bouildroux,False,1.659,1.343,800.717,778
2022,85293,Tiffauges,False,1.693,1.638,1553.685,1581
2022,85294,La Tranche-sur-Mer,False,3.436,3.299,3679.165,2980
2022,85295,Treize-Septiers,False,4.263,3.923,3199.575,3281
2022,85296,Treize-Vents,False,1.409,1.088,1207.719,1247
2022,85297,Triaize,False,2.589,2.16,1074.992,1011
2022,85298,Vairé,False,3.044,2.899,1830.205,1814
2022,85300,Venansault,False,4.646,4.492,4559.541,4698
2022,85301,Vendrennes,False,3.271,3.082,1664.605,1779
2022,85302,Chanverrie,False,3.269,3.105,5529.177,5468
2022,85303,Vix,False,2.189,1.933,1951.382,1821
2022,85304,Vouillé-les-Marais,False,1.821,1.777,790.474,755
2022,85305,Vouvant,False,2.258,1.829,986.504,846
2022,85306,Xanton-Chassenon,False,3.237,2.532,726.859,733
2022,86001,Adriers,False,3.015,2.651,823.193,711
2022,86002,Amberre,False,3.603,3.529,558.791,575
2022,86003,Anché,False,3.922,3.922,340.132,340
2022,86004,Angles-sur-l'Anglin,False,4.447,4.447,424.091,345
2022,86005,Angliers,False,2.678,2.446,638.083,612
2022,86006,Antigny,False,2.534,2.431,604.009,541
2022,86007,Antran,False,5.707,4.972,1189.577,1157
2022,86008,Arçay,False,2.309,2.309,364.962,337
2022,86009,Archigny,False,2.716,2.63,1134.375,1063
2022,86010,Aslonnes,False,4.3,4.24,1067.713,1115
2022,86011,Asnières-sur-Blour,False,1.804,1.476,201.771,180
2022,86012,Asnois,False,2.444,2.278,182.071,153
2022,86013,Aulnay,False,2.463,2.231,108.754,96
2022,86014,Availles-en-Châtellerault,False,4.359,3.869,1714.605,1740
2022,86015,Availles-Limouzine,False,3.144,2.367,1438.123,1237
2022,86016,Avanton,False,4.818,4.551,2142.902,2213
2022,86017,Ayron,False,5.339,5.339,1124.845,1096
2022,86018,Basses,False,2.098,2.031,328.668,322
2022,86019,Beaumont Saint-Cyr,False,3.449,3.374,2905.238,2954
2022,86020,Bellefonds,False,3.913,3.641,257.213,252
2022,86022,Berrie,False,1.971,1.971,283.2,254
2022,86023,Berthegon,False,3.029,2.532,285.281,267
2022,86024,Béruges,False,3.629,3.276,1551.526,1561
2022,86025,Béthines,False,3.308,2.932,589.471,475
2022,86026,Beuxes,False,3.123,2.46,538.156,543
2022,86027,Biard,False,5.679,4.891,1838.447,1860
2022,86028,Bignoux,False,3.174,2.7,1083.217,1072
2022,86029,Blanzay,False,3.618,3.286,843.06,789
2022,86031,Bonnes,False,4.744,4.213,1761.364,1715
2022,86032,Bonneuil-Matours,False,3.702,3.515,2061.646,2091
2022,86034,Bouresse,False,3.854,3.672,632.861,607
2022,86035,Bourg-Archambault,False,3.819,3.34,213.236,180
2022,86036,Bournand,False,1.669,1.535,866.382,897
2022,86037,Brigueil-le-Chantre,False,1.844,1.467,638.089,491
2022,86038,Brion,False,3.678,3.678,205.607,215
2022,86039,Brux,False,4.101,3.853,760.202,740
2022,86040,La Bussière,False,2.656,2.656,353.914,310
2022,86041,Buxerolles,False,5.081,4.327,10278.641,10001
2022,86042,Buxeuil,False,3.585,3.128,978.936,913
2022,86044,Ceaux-en-Loudun,False,2.156,2.039,567.001,546
2022,86045,Celle-Lévescault,False,5.193,4.794,1294.364,1352
2022,86046,Cenon-sur-Vienne,False,5.571,5.082,1856.133,1720
2022,86047,Cernay,False,2.706,2.367,489.887,488
2022,86048,Chabournay,False,3.689,3.615,1089.159,1188
2022,86049,Chalais,False,2.96,2.843,520.368,494
2022,86050,Chalandray,False,4.106,4.106,827.829,844
2022,86051,Champagné-le-Sec,False,3.716,3.384,216.586,202
2022,86052,Champagné-Saint-Hilaire,False,3.31,3.31,981.832,992
2022,86053,Champigny en Rochereau,False,4.239,4.239,1866.378,1938
