code_insee,commune,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale,annee
80131,Boves,5.876,5.37,3309.543,3335,2022
80132,Braches,4.682,4.44,205.82,216,2022
80133,Brailly-Cornehotte,2.702,2.702,246.21,230,2022
80134,Brassy,3.519,3.519,76.288,81,2022
80135,Bray-lès-Mareuil,5.927,5.506,238.022,244,2022
80136,Bray-sur-Somme,2.925,2.925,1355.548,1247,2022
80137,Breilly,3.412,3.141,679.945,758,2022
80138,Bresle,3.729,3.686,114.597,123,2022
80139,Breuil,2.48,2.338,46.52,44,2022
80140,Brévillers,2.641,2.184,99.506,110,2022
80141,Brie,2.986,2.986,328.446,324,2022
80142,Briquemesnil-Floxicourt,4.16,4.001,304.984,335,2022
80143,Brocourt,4.192,4.192,96.874,103,2022
80144,Brouchy,2.186,1.922,522.462,491,2022
80145,Brucamps,2.666,2.48,133.373,139,2022
80146,Brutelles,3.603,3.55,202.293,204,2022
80147,Buigny-l'Abbé,3.738,3.589,343.018,333,2022
80148,Buigny-lès-Gamaches,3.069,2.793,410.381,397,2022
80149,Buigny-Saint-Maclou,5.224,5.004,541.833,527,2022
80150,Buire-Courcelles,3.619,3.619,221.241,217,2022
80151,Buire-sur-l'Ancre,5.134,5.047,306.23,304,2022
80152,Bus-la-Mésière,1.895,1.895,140.723,147,2022
80153,Bus-lès-Artois,2.234,2.008,133.31,133,2022
80154,Bussu,3.486,3.237,215.313,214,2022
80155,Bussus-Bussuel,2.922,2.748,291.668,297,2022
80156,Bussy-lès-Daours,4.114,3.907,397.485,408,2022
80157,Bussy-lès-Poix,3.511,3.511,94.416,94,2022
80158,Buverchy,2.152,2.01,45.625,52,2022
80159,Cachy,5.909,5.535,266.961,279,2022
80160,Cagny,7.645,6.986,1338.14,1208,2022
80161,Cahon,4.882,4.621,206.376,208,2022
80162,Caix,3.985,3.285,721.06,701,2022
80163,Cambron,5.872,5.503,799.202,774,2022
80164,Camon,6.918,6.447,4578.074,4441,2022
80165,Camps-en-Amiénois,3.647,3.59,198.648,187,2022
80166,Canaples,6.354,5.773,672.387,703,2022
80167,Canchy,4.264,4.131,327.335,334,2022
80168,Candas,5.331,4.632,1039.484,1086,2022
80169,Cannessières,3.154,2.986,78.431,64,2022
80170,Cantigny,2.971,2.834,108.453,110,2022
80171,Caours,4.977,4.84,617.982,598,2022
80172,Cappy,3.409,3.16,558.476,548,2022
80173,Cardonnette,2.611,2.54,548.349,530,2022
80174,Le Cardonnois,3.29,3.204,73.504,76,2022
80176,Carrépuis,3.214,3.214,267.572,267,2022
80177,Cartigny,3.225,3.225,671.652,704,2022
80179,Caulières,3.839,3.839,215.864,222,2022
80180,Cavillon,4.38,4.161,103.379,100,2022
80181,Cayeux-en-Santerre,3.784,3.217,104.23,122,2022
80182,Cayeux-sur-Mer,2.476,2.476,2758.627,2411,2022
80183,Cerisy-Buleux,3.237,3.005,267.197,267,2022
80184,Cerisy,3.65,3.606,515.869,535,2022
80185,Champien,2.643,2.643,268.522,285,2022
80186,Chaulnes,4.178,3.711,1975.129,1997,2022
80187,La Chaussée-Tirancourt,4.295,4.076,706.907,664,2022
80188,Chaussoy-Epagny,2.896,2.589,590.253,589,2022
80189,La Chavatte,4.125,3.658,64.782,72,2022
80190,Chépy,3.774,3.415,1232.109,1231,2022
80191,Chilly,4.748,4.048,168.599,170,2022
80192,Chipilly,3.501,3.458,155.554,166,2022
80193,Chirmont,3.583,3.224,144.042,145,2022
80194,Chuignes,3.116,2.883,145.479,142,2022
80195,Chuignolles,3.39,3.157,158.315,148,2022
80196,Citerne,2.709,2.568,254.94,247,2022
80197,Cizancourt,3.51,3.51,36.105,29,2022
80198,Clairy-Saulchoix,3.899,3.619,382.744,379,2022
80199,Cléry-sur-Somme,4.452,3.954,530.123,523,2022
80200,Cocquerel,4.524,4.218,217.725,219,2022
80201,Coigneux,2.811,2.585,50.858,49,2022
80202,Coisy,3.39,3.341,375.644,378,2022
80203,Colincamps,3.022,2.681,85.511,87,2022
80204,Combles,2.181,1.433,768.926,739,2022
80205,Condé-Folie,4.152,3.926,887.53,900,2022
80206,Contalmaison,4.704,4.091,110.702,118,2022
80207,Contay,4.345,4.302,351.555,346,2022
80208,Conteville,3.418,3.276,217.712,222,2022
80210,Contre,3.147,3.147,130.681,144,2022
80211,Conty,3.856,3.748,1849.123,1815,2022
80212,Corbie,4.499,4.321,6505.392,6276,2022
80213,Cottenchy,3.855,3.29,498.137,573,2022
80214,Coullemelle,3.367,3.23,296.946,314,2022
80215,Coulonvillers,2.78,2.663,208.348,216,2022
80216,Courcelette,4.658,3.93,151.342,154,2022
80217,Courcelles-au-Bois,2.444,2.103,72.166,72,2022
80218,Courcelles-sous-Moyencourt,3.958,3.958,147.934,147,2022
80219,Courcelles-sous-Thoix,2.885,2.885,73.075,67,2022
80220,Courtemanche,4.109,4.057,98.168,99,2022
80221,Cramont,2.258,2.116,298.825,303,2022
80222,Crécy-en-Ponthieu,3.001,3.001,1485.141,1366,2022
80223,Crémery,4.314,4.08,122.188,137,2022
80224,Cressy-Omencourt,3.511,3.44,120.619,124,2022
80225,Creuse,4.475,4.246,202.952,193,2022
80226,Croix-Moligneaux,2.999,2.927,263.984,269,2022
80227,Croixrault,3.116,3.116,440.819,449,2022
80228,Le Crotoy,3.946,3.946,2151.857,1979,2022
80229,Crouy-Saint-Pierre,4.982,4.705,351.619,351,2022
80230,Curchy,4.367,4.134,290.438,303,2022
80231,Curlu,3.719,3.221,161.201,173,2022
80232,Damery,4.521,4.054,224.947,233,2022
80233,Dancourt-Popincourt,2.735,2.735,155.402,154,2022
80234,Daours,4.978,4.757,789.764,773,2022
80235,Dargnies,3.551,3.37,1213.141,1184,2022
80236,Davenescourt,4.127,4.075,527.917,566,2022
80237,Démuin,5.604,5.222,497.929,525,2022
80238,Dernancourt,4.649,4.606,541.368,549,2022
80239,Devise,2.467,2.467,56.455,55,2022
80240,Doingt,3.523,3.274,1442.787,1388,2022
80241,Domart-en-Ponthieu,3.295,3.001,1105.266,1059,2022
80242,Domart-sur-la-Luce,6.373,5.905,404.649,407,2022
80243,Domesmont,2.076,1.673,44.101,43,2022
80244,Dominois,2.084,2.084,182.443,173,2022
80245,Domléger-Longvillers,2.231,1.994,315.895,303,2022
80246,Dommartin,3.615,3.125,348.506,346,2022
80247,Dompierre-Becquincourt,2.256,2.007,690.35,718,2022
80248,Dompierre-sur-Authie,2.747,2.558,459.664,427,2022
80249,Domqueur,2.401,2.201,295.525,310,2022
80250,Domvast,3.787,3.741,330.999,348,2022
80251,Doudelainville,3.531,3.211,326.978,359,2022
80252,Douilly,1.776,1.633,244.659,251,2022
80253,Doullens,4.565,4.003,6090.051,5870,2022
80256,Dreuil-lès-Amiens,5.08,4.652,1699.757,1620,2022
80258,Driencourt,3.588,3.588,87.522,85,2022
80259,Dromesnil,2.5,2.5,95.638,86,2022
80260,Drucat,4.975,4.796,950.421,931,2022
80261,Dury,6.873,6.291,1461.159,1452,2022
80262,Eaucourt-sur-Somme,5.142,4.848,395.379,376,2022
80263,L'Échelle-Saint-Aurin,2.655,2.655,47.443,48,2022
80264,Éclusier-Vaux,2.772,2.523,95.789,85,2022
80265,Embreville,3.294,3.113,583.728,563,2022
80266,Englebelmer,3.426,3.196,300.491,311,2022
80267,Ennemain,3.045,3.045,258.632,269,2022
80268,Épagne-Épagnette,4.992,4.756,556.229,525,2022
80269,Épaumesnil,3.295,3.237,117.981,112,2022
80270,Épécamps,2.401,1.998,6.513,6,2022
80271,Épehy,2.878,2.792,1178.074,1125,2022
80272,Épénancourt,2.675,2.675,121.1,124,2022
80273,Éplessier,3.733,3.733,347.4,347,2022
80274,Eppeville,3.033,2.758,1823.046,1766,2022
80275,Équancourt,1.823,1.574,304.073,297,2022
80276,Équennes-Éramecourt,2.946,2.946,279.051,287,2022
80278,Erches,4.936,4.417,181.202,189,2022
80279,Ercheu,2.263,2.192,795.933,761,2022
80280,Ercourt,3.363,2.958,124.566,122,2022
80281,Ergnies,1.742,1.542,163.025,173,2022
80282,Érondelle,4.787,4.497,486.191,513,2022
80283,Esclainvillers,2.647,2.425,161.712,164,2022
80284,Esmery-Hallon,2.84,2.626,732.865,730,2022
80285,Essertaux,5.236,4.853,253.673,261,2022
80287,Estrébœuf,3.777,3.649,245.229,239,2022
80288,Estrées-Deniécourt,5.275,4.793,329.358,344,2022
80290,Estrées-lès-Crécy,2.846,2.846,386.466,391,2022
80291,Estrées-sur-Noye,3.044,2.528,272.459,268,2022
80292,Étalon,4.004,3.77,140.246,133,2022
80293,Ételfay,3.316,3.316,367.49,354,2022
80294,Éterpigny,2.966,2.966,162.889,162,2022
80295,Étinehem-Méricourt,2.239,2.239,573.333,593,2022
80296,L'Étoile,4.197,3.97,1169.078,1175,2022
80297,Étréjust,1.924,1.924,41.35,40,2022
80298,Étricourt-Manancourt,3.114,2.615,530.505,528,2022
80299,La Faloise,3.567,3.345,230.564,238,2022
80300,Falvy,2.728,2.728,159.437,159,2022
80301,Famechon,3.978,3.978,255.775,278,2022
80302,Faverolles,3.872,3.872,171.19,171,2022
80303,Favières,4.535,4.535,493.054,457,2022
80304,Fay,4.046,3.564,89.655,98,2022
80305,Ferrières,2.647,2.436,494.815,472,2022
80306,Fescamps,2.793,2.793,138.826,130,2022
80307,Feuillères,3.806,3.308,148.449,156,2022
80308,Feuquières-en-Vimeu,3.314,3.081,2602.191,2466,2022
80310,Fienvillers,4.233,3.535,649.334,678,2022
80311,Fignières,4.317,4.265,149.633,150,2022
80312,Fins,3.127,2.878,268.423,280,2022
80313,Flaucourt,2.735,2.486,292.165,291,2022
80314,Flers,2.945,2.083,201.131,201,2022
80315,Flers-sur-Noye,4.255,3.996,470.399,507,2022
80316,Flesselles,4.875,4.726,1970.583,1993,2022
80317,Fleury,3.557,3.557,195.004,209,2022
80318,Flixecourt,5.272,5.049,3190.112,3249,2022
80319,Fluy,4.147,4.004,331.495,333,2022
80320,Folies,6.116,5.363,144.72,157,2022
80321,Folleville,3.821,3.599,127.192,141,2022
80322,Fonches-Fonchette,4.734,4.268,157.006,171,2022
80324,Fontaine-le-Sec,3.006,2.838,138.741,140,2022
80325,Fontaine-lès-Cappy,3.138,2.905,47.623,52,2022
80326,Fontaine-sous-Montdidier,2.801,2.801,110.36,105,2022
80327,Fontaine-sur-Maye,2.846,2.846,152.801,158,2022
80328,Fontaine-sur-Somme,3.837,3.577,535.41,518,2022
80329,Forceville,3.786,3.671,169.396,174,2022
80330,Forceville-en-Vimeu,3.057,2.888,247.049,237,2022
80331,Forest-l'Abbaye,5.724,5.591,310.933,311,2022
80332,Forest-Montiers,6.243,6.197,384.045,395,2022
80333,Fort-Mahon-Plage,3.224,3.224,1550.526,1297,2022
80334,Fossemanant,3.611,3.346,101.282,98,2022
80335,Foucaucourt-en-Santerre,3.466,2.999,241.506,240,2022
80336,Foucaucourt-Hors-Nesle,3.208,2.996,74.604,80,2022
80337,Fouencamps,4.419,3.886,192.842,201,2022
80338,Fouilloy,5.929,5.698,1952.61,1815,2022
80339,Fouquescourt,3.568,3.102,144.031,152,2022
80340,Fourcigny,3.61,3.61,201.258,200,2022
80341,Fourdrinoy,4.043,3.824,394.737,393,2022
80342,Framerville-Rainecourt,4.689,3.989,425.779,455,2022
80343,Framicourt,4.235,3.833,155.154,167,2022
80344,Francières,3.868,3.678,178.837,178,2022
80345,Franleu,2.903,2.67,516.898,519,2022
80346,Franqueville,2.078,1.783,153.946,164,2022
80347,Fransart,4.125,3.658,144.07,159,2022
80348,Fransu,2.472,2.164,174.136,183,2022
80349,Fransures,4.162,4.077,131.97,132,2022
80350,Franvillers,4.939,4.852,513.665,522,2022
80351,Fréchencourt,3.195,3.151,254.983,259,2022
80352,Frémontiers,4.632,4.632,159.604,160,2022
80353,Fresnes-Mazancourt,3.323,3.089,150.669,157,2022
80354,Fresnes-Tilloloy,3.465,3.209,190.153,204,2022
80355,Fresneville,3.749,3.749,98.757,101,2022
80356,Fresnoy-Andainville,3.294,3.253,93.897,92,2022
80357,Fresnoy-au-Val,3.722,3.67,236.262,230,2022
80358,Fresnoy-en-Chaussée,5.177,4.791,125.412,138,2022
80359,Fresnoy-lès-Roye,4.125,3.658,286.432,284,2022
80360,Fressenneville,3.711,3.425,2277.757,2168,2022
80361,Frettecuisse,2.815,2.773,83.987,73,2022
80362,Frettemeule,2.82,2.524,286.733,300,2022
80364,Friaucourt,4.732,4.562,732.894,697,2022
80365,Fricamps,3.174,3.174,173.576,183,2022
80366,Fricourt,4.418,3.92,478.895,492,2022
80367,Frise,3.806,3.308,180.24,178,2022
80368,Friville-Escarbotin,3.82,3.639,4615.343,4492,2022
80369,Frohen-sur-Authie,4.569,3.987,237.595,237,2022
80371,Froyelles,4.151,4.105,92.479,94,2022
80372,Frucourt,3.438,3.268,119.548,122,2022
80373,Gamaches,3.336,2.965,2727.822,2461,2022
80374,Gapennes,3.679,3.633,279.311,278,2022
80375,Gauville,3.407,3.407,358.744,339,2022
80376,Gentelles,6.177,5.727,607.037,646,2022
80377,Gézaincourt,4.7,4.043,397.685,399,2022
80378,Ginchy,3.092,2.345,71.664,68,2022
80379,Glisy,7.478,6.979,796.68,838,2022
80380,Gorenflos,3.177,2.977,240.069,238,2022
80381,Gorges,3.215,2.617,45.715,38,2022
80383,Goyencourt,4.681,4.215,90.374,93,2022
80384,Grandcourt,3.52,3.175,179.53,177,2022
80385,Grand-Laviers,6.837,6.532,464.087,465,2022
80386,Gratibus,4.312,4.26,171.7,178,2022
80387,Grattepanche,2.59,2.243,315.327,323,2022
80388,Grébault-Mesnil,3.988,3.519,191.508,210,2022
80390,Grivesnes,4.288,4.014,386.424,411,2022
80391,Grivillers,3.257,3.257,80.566,90,2022
80392,Grouches-Luchuel,3.831,3.324,569.728,572,2022
80393,Gruny,3.497,3.497,301.229,311,2022
80395,Guerbigny,4.499,4.265,273.872,275,2022
80396,Gueschart,2.565,2.565,360.18,371,2022
80397,Gueudecourt,2.711,1.849,92.868,92,2022
80399,Guignemicourt,2.58,2.352,376.042,403,2022
80400,Guillaucourt,4.85,4.34,379.354,400,2022
80401,Guillemont,2.809,1.947,124.964,126,2022
80402,Guizancourt,2.875,2.875,133.43,138,2022
80403,Guyencourt-sur-Noye,2.44,2.013,190.709,176,2022
80404,Guyencourt-Saulcourt,2.61,2.61,144.189,142,2022
80405,Hailles,4.326,3.831,404.243,421,2022
80406,Hallencourt,2.599,2.401,1325.088,1295,2022
80407,Hallivillers,2.582,2.413,137.74,139,2022
80408,Halloy-lès-Pernois,4.388,4.002,330.565,330,2022
80409,Hallu,4.995,4.295,143.633,148,2022
80410,Ham,2.78,2.444,4677.094,4510,2022
80411,Le Hamel,4.129,4.043,474.258,488,2022
80412,Hamelet,5.203,5.025,603.561,638,2022
80413,Hancourt,2.968,2.968,90.904,89,2022
80414,Hangard,4.9,4.547,111.864,122,2022
80415,Hangest-en-Santerre,4.799,4.461,977.016,1010,2022
80416,Hangest-sur-Somme,5.859,5.578,777.991,768,2022
80417,Harbonnières,4.82,4.12,1542.664,1642,2022
80418,Hardecourt-aux-Bois,3.28,2.533,90.768,85,2022
80420,Harponville,3.695,3.695,172.567,175,2022
80421,Hattencourt,4.937,4.471,272.356,296,2022
80422,Hautvillers-Ouville,4.47,4.337,547.035,574,2022
80423,Havernas,5.37,5.055,366.737,377,2022
80424,Hébécourt,3.52,3.169,516.29,540,2022
80425,Hédauville,3.869,3.755,109.452,111,2022
80426,Heilly,5.314,5.184,416.503,436,2022
80427,Hem-Hardinval,4.428,3.796,344.658,379,2022
80428,Hem-Monacu,3.005,2.506,134.018,132,2022
80429,Hénencourt,4.489,4.446,189.759,193,2022
80430,Herbécourt,3.806,3.308,174.093,191,2022
80431,Hérissart,3.896,3.801,683.77,717,2022
80432,Herleville,3.417,2.951,184.777,193,2022
80433,Herly,3.187,3.187,41.255,43,2022
80434,Hervilly,2.681,2.681,180.294,192,2022
80435,Hesbécourt,2.056,2.056,58.545,57,2022
80436,Hescamps,3.111,3.111,549.718,525,2022
80437,Heucourt-Croquoison,2.354,2.297,117.146,109,2022
80438,Heudicourt,2.706,2.706,510.981,508,2022
80439,Heuzecourt,2.149,1.746,163.378,163,2022
80440,Hiermont,3.121,3.05,158.666,152,2022
80442,Hombleux,2.647,2.505,1131.533,1158,2022
80443,Hornoy-le-Bourg,4.52,4.52,1720.297,1679,2022
80444,Huchenneville,4.728,4.219,665.247,668,2022
80445,Humbercourt,2.829,2.294,256.451,266,2022
80446,Huppy,4.744,4.293,763.771,745,2022
80449,Ignaucourt,3.588,3.202,63.143,65,2022
80450,Inval-Boiron,3.729,3.558,111.336,113,2022
80451,Irles,3.441,2.848,126.655,126,2022
80452,Jumel,3.771,3.325,467.143,526,2022
80453,Laboissière-en-Santerre,3.35,3.35,134.646,140,2022
80455,Lachapelle,3.03,3.03,88.004,92,2022
80456,Lafresguimont-Saint-Martin,4.083,4.083,554.96,555,2022
80458,Lahoussoye,4.618,4.532,406.592,450,2022
80459,Laleu,3.374,3.258,107.228,104,2022
80460,Lamaronde,3.791,3.791,76.525,66,2022
80461,Lamotte-Brebière,5.935,5.574,212.46,212,2022
80462,Lamotte-Buleux,5.668,5.535,343.138,348,2022
80463,Lamotte-Warfusée,5.09,4.722,641.866,706,2022
80464,Lanchères,3.328,3.328,932.977,920,2022
80465,Languevoisin-Quiquery,3.4,3.257,199.961,194,2022
80466,Lanches-Saint-Hilaire,1.423,1.02,122.864,132,2022
80467,Laucourt,3.184,3.184,185.064,190,2022
80468,Laviéville,4.0,3.957,158.8,169,2022
80469,Lawarde-Mauger-l'Hortoy,2.475,2.39,163.129,160,2022
80470,Léalvillers,3.365,3.365,171.23,163,2022
80472,Lesbœufs,2.032,1.285,162.026,168,2022
80473,Liancourt-Fosse,4.111,3.878,270.228,292,2022
80474,Licourt,2.543,2.543,407.338,401,2022
80475,Liéramont,2.497,2.497,209.156,215,2022
80476,Liercourt,5.232,4.885,347.725,359,2022
80477,Ligescourt,2.401,2.401,222.874,221,2022
80478,Lignières,3.942,3.709,136.694,145,2022
80479,Lignières-Châtelain,3.057,3.057,342.445,343,2022
80480,Lignières-en-Vimeu,2.903,2.776,109.384,113,2022
80481,Lihons,4.811,4.111,421.606,456,2022
80482,Limeux,4.776,4.417,141.44,140,2022
80484,Liomer,4.192,4.192,382.14,387,2022
80485,Ô-de-Selle,3.543,3.454,1153.683,1168,2022
80486,Long,4.536,4.317,624.537,618,2022
80487,Longavesnes,3.455,3.455,73.408,77,2022
80488,Longpré-les-Corps-Saints,3.47,3.244,1561.358,1550,2022
80489,Longueau,8.13,7.494,5812.185,5815,2022
80490,Longueval,3.29,2.428,268.397,272,2022
80491,Longuevillette,3.469,2.842,67.849,75,2022
80493,Louvencourt,3.461,3.361,293.498,297,2022
80494,Louvrechy,3.699,3.34,186.977,199,2022
80495,Lucheux,3.598,2.935,532.414,515,2022
80496,Machiel,3.522,3.522,154.233,152,2022
80497,Machy,4.18,4.18,123.531,118,2022
80498,Mailly-Maillet,3.347,3.117,645.616,643,2022
80499,Mailly-Raineval,2.933,2.607,276.631,302,2022
80500,Maisnières,2.942,2.582,515.781,513,2022
80501,Maison-Ponthieu,2.289,2.218,274.798,284,2022
80502,Maison-Roland,1.648,1.577,114.599,100,2022
80503,Maizicourt,2.407,2.265,192.239,186,2022
80504,Malpart,3.679,3.541,77.813,76,2022
80505,Carnoy-Mametz,4.09,3.592,282.692,293,2022
80507,Marcelcave,5.025,4.647,1200.055,1275,2022
80508,Marché-Allouarde,3.38,3.38,49.445,49,2022
80509,Marchélepot-Misery,3.879,3.646,553.939,592,2022
80511,Marestmontiers,4.145,4.093,99.305,110,2022
80512,Mareuil-Caubert,5.865,5.46,849.621,832,2022
80513,Maricourt,4.233,3.735,176.335,178,2022
80514,Marieux,4.969,4.658,125.184,132,2022
80515,Marlers,3.738,3.738,148.965,146,2022
80516,Marquaix,3.37,3.37,193.962,191,2022
80517,Marquivillers,3.38,3.38,188.735,194,2022
80518,Martainneville,4.095,3.69,407.288,427,2022
80519,Matigny,2.158,2.015,519.33,495,2022
80520,Maucourt,4.748,4.048,168.897,188,2022
80521,Maurepas,2.815,2.068,229.226,215,2022
80522,Le Mazis,3.168,3.083,106.586,107,2022
80523,Méaulte,4.137,4.094,1262.194,1262,2022
80524,Méharicourt,4.748,4.048,565.967,576,2022
80525,Meigneux,3.057,3.057,174.975,179,2022
80526,Le Meillard,2.935,2.431,142.97,153,2022
80527,Méneslies,3.828,3.594,303.959,302,2022
80528,Méréaucourt,1.578,1.578,9.765,9,2022
80529,Mérélessart,2.14,2.041,186.2,192,2022
80530,Méricourt-l'Abbé,4.976,4.846,565.452,604,2022
80531,Méricourt-en-Vimeu,3.147,3.09,108.433,102,2022
80533,Mers-les-Bains,3.597,3.23,2918.468,2573,2022
80535,Le Mesge,4.648,4.425,161.365,153,2022
80536,Mesnil-Bruntel,3.087,3.087,298.699,287,2022
80537,Mesnil-Domqueur,1.599,1.457,80.823,88,2022
80538,Mesnil-en-Arrouaise,3.18,2.433,137.141,117,2022
80540,Mesnil-Martinsart,3.132,2.902,227.963,234,2022
80541,Mesnil-Saint-Georges,2.801,2.801,192.34,200,2022
80542,Mesnil-Saint-Nicaise,2.834,2.762,556.432,556,2022
80543,Métigny,3.038,2.923,102.999,117,2022
80544,Mézerolles,4.099,3.517,187.98,183,2022
80545,Mézières-en-Santerre,5.462,4.939,525.456,540,2022
80546,Miannay,4.289,3.987,606.463,594,2022
80547,Millencourt,4.489,4.446,204.714,206,2022
80548,Millencourt-en-Ponthieu,4.346,4.255,360.715,352,2022
80549,Miraumont,4.22,3.626,643.1,649,2022
80550,Mirvaux,3.508,3.508,128.343,127,2022
80552,Moislains,3.003,2.504,1177.916,1129,2022
80553,Molliens-au-Bois,3.496,3.496,330.575,333,2022
80554,Molliens-Dreuil,4.195,4.141,932.053,961,2022
80555,Monchy-Lagache,2.54,2.54,603.199,593,2022
80556,Mons-Boubert,2.543,2.416,574.577,561,2022
80557,Estrées-Mons,2.295,2.295,566.408,588,2022
80558,Monsures,3.994,3.817,219.769,219,2022
80559,Montagne-Fayel,3.042,2.984,137.819,142,2022
80560,Montauban-de-Picardie,4.433,3.686,198.464,214,2022
80561,Montdidier,4.04,3.954,6255.888,6051,2022
80562,Montigny-sur-l'Hallue,3.68,3.636,191.368,206,2022
80563,Montigny-les-Jongleurs,1.937,1.629,102.414,98,2022
80565,Montonvillers,4.483,4.388,86.149,83,2022
80566,Fieffes-Montrelet,4.805,4.278,343.573,340,2022
80568,Morchain,3.126,3.126,328.561,345,2022
80569,Morcourt,2.425,2.382,303.536,328,2022
80570,Moreuil,4.242,3.819,4014.313,3996,2022
80571,Morisel,4.066,3.691,483.393,486,2022
80572,Morlancourt,4.689,4.645,374.943,369,2022
80573,Morvillers-Saint-Saturnin,3.604,3.604,405.891,389,2022
80574,Mouflers,3.935,3.695,91.819,95,2022
80575,Mouflières,2.933,2.806,80.47,78,2022
80576,Moyencourt,2.83,2.687,318.305,323,2022
80577,Moyencourt-lès-Poix,3.419,3.419,169.744,177,2022
80578,Moyenneville,3.822,3.457,695.656,718,2022
80579,Muille-Villette,2.705,2.43,837.42,831,2022
80580,Nampont,4.572,4.572,271.102,255,2022
80582,Namps-Maisnil,3.604,3.514,1011.748,1010,2022
80583,Nampty,3.792,3.58,277.005,289,2022
80584,Naours,4.996,4.83,1056.009,1072,2022
80585,Nesle,3.197,3.126,2427.013,2314,2022
80586,Nesle-l'Hôpital,3.614,3.316,162.323,162,2022
80587,Neslette,2.992,2.694,93.411,83,2022
80588,Neufmoulin,3.078,2.987,353.04,359,2022
80589,Neuilly-le-Dien,3.397,3.397,104.062,100,2022
80590,Neuilly-l'Hôpital,4.56,4.427,337.878,322,2022
80591,Neuville-au-Bois,2.839,2.671,154.138,149,2022
80592,Neuville-Coppegueule,3.552,3.466,538.029,509,2022
80593,La Neuville-lès-Bray,3.288,3.054,268.863,253,2022
80595,La Neuville-Sire-Bernard,4.813,4.571,306.54,311,2022
80596,Neuvillette,3.053,2.493,216.011,218,2022
80597,Nibas,3.359,3.168,838.807,844,2022
80598,Nouvion,5.515,5.469,1253.298,1231,2022
80599,Noyelles-en-Chaussée,2.252,2.252,256.719,242,2022
80600,Noyelles-sur-Mer,7.82,7.687,704.733,663,2022
80601,Nurlu,2.836,2.587,376.912,365,2022
80602,Occoches,4.66,3.883,126.228,130,2022
80603,Ochancourt,3.546,3.355,323.551,329,2022
80604,Offignies,3.733,3.733,88.215,83,2022
80605,Offoy,2.72,2.578,205.833,204,2022
80606,Oisemont,3.404,3.15,1218.986,1137,2022
80607,Oissy,3.407,3.242,203.878,209,2022
80609,Oneux,3.229,3.183,406.032,424,2022
80611,Oresmaux,3.178,2.762,920.696,942,2022
80613,Oust-Marest,3.89,3.523,666.104,618,2022
80614,Outrebois,3.652,2.975,300.978,315,2022
80615,Ovillers-la-Boisselle,4.487,4.123,440.789,433,2022
80616,Pargny,3.124,3.124,187.965,196,2022
80617,Parvillers-le-Quesnoy,4.328,3.861,219.639,233,2022
80618,Pendé,3.903,3.839,1107.028,1049,2022
80619,Pernois,4.885,4.57,694.015,724,2022
80620,Péronne,3.337,3.088,7877.38,7444,2022
80621,Hypercourt,3.361,3.128,689.71,715,2022
80622,Picquigny,4.693,4.473,1335.367,1297,2022
80623,Piennes-Onvillers,3.611,3.525,363.614,373,2022
80624,Pierregot,3.789,3.789,276.602,285,2022
80625,Trois-Rivières,4.849,4.745,1451.38,1505,2022
80626,Pissy,3.799,3.54,300.002,291,2022
80627,Plachy-Buyon,4.169,3.89,838.506,816,2022
80628,Le Plessier-Rozainvillers,5.055,4.58,724.688,788,2022
80629,Pœuilly,2.038,2.038,103.125,107,2022
80630,Poix-de-Picardie,3.866,3.866,2467.961,2332,2022
80631,Ponches-Estruval,2.787,2.598,99.286,98,2022
80632,Pont-de-Metz,4.421,3.995,2259.92,2375,2022
80633,Ponthoile,4.926,4.88,650.312,606,2022
80634,Pont-Noyelles,4.518,4.383,817.568,814,2022
80635,Pont-Remy,4.486,4.196,1402.695,1460,2022
80637,Port-le-Grand,5.508,5.269,287.049,286,2022
80638,Potte,2.63,2.63,106.923,110,2022
80639,Poulainville,7.131,6.76,1340.07,1290,2022
80640,Pozières,4.972,4.244,264.152,265,2022
80642,Prouville,2.444,2.041,321.949,328,2022
80643,Prouzel,3.401,3.222,561.813,562,2022
80644,Proyart,4.156,3.689,683.286,739,2022
80645,Puchevillers,5.105,4.91,542.859,556,2022
80646,Punchy,4.734,4.268,85.216,83,2022
80647,Puzeaux,3.361,3.128,273.429,289,2022
80648,Pys,3.371,2.777,107.191,123,2022
80649,Quend,4.528,4.528,1395.316,1272,2022
80650,Querrieu,4.66,4.502,651.303,629,2022
80651,Le Quesne,3.168,3.083,275.137,263,2022
80652,Le Quesnel,5.994,5.374,722.181,778,2022
80654,Quesnoy-le-Montant,3.547,3.332,547.441,535,2022
80655,Quesnoy-sur-Airaines,3.342,3.173,429.233,421,2022
80656,Quevauvillers,4.527,4.437,1095.551,1103,2022
80657,Quiry-le-Sec,3.73,3.508,308.698,317,2022
80658,Quivières,1.459,1.387,133.393,143,2022
80659,Raincheval,4.05,3.855,271.081,271,2022
80661,Rainneville,3.231,3.231,993.82,1035,2022
80662,Ramburelles,3.095,2.777,269.492,276,2022
80663,Rambures,3.261,2.963,360.461,352,2022
80664,Rancourt,3.064,2.317,181.997,191,2022
80665,Regnière-Écluse,4.44,4.44,123.418,122,2022
80666,Remaisnil,4.576,3.85,32.799,31,2022
80667,Remaugies,3.408,3.322,128.251,133,2022
80668,Remiencourt,2.452,2.025,164.362,170,2022
