code_insee,commune,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale,annee
71147,Cortevaix,3.827,3.575,260.642,251,2023
71148,Coublanc,1.559,1.559,905.992,842,2023
71149,Couches,2.162,2.162,1441.716,1248,2023
71150,Crêches-sur-Saône,3.917,3.713,3266.679,3156,2023
71151,Créot,3.411,3.246,79.871,79,2023
71152,Cressy-sur-Somme,3.208,1.472,188.995,172,2023
71153,Le Creusot,2.1,1.985,22451.875,20731,2023
71154,Crissey,3.307,3.017,2434.826,2452,2023
71155,Cronat,1.337,1.125,560.473,513,2023
71156,Cruzille,2.942,2.942,271.805,262,2023
71157,Cuiseaux,2.231,1.377,1994.979,1837,2023
71158,Cuisery,2.23,2.23,1799.121,1579,2023
71159,Culles-les-Roches,2.426,2.047,213.771,201,2023
71160,Curbigny,2.084,2.019,325.033,305,2023
71161,Curdin,1.441,0.952,329.547,330,2023
71162,Curgy,2.818,2.489,1168.089,1118,2023
71163,Curtil-sous-Buffières,1.776,1.776,95.781,92,2023
71164,Curtil-sous-Burnand,2.964,2.585,150.536,136,2023
71165,Cussy-en-Morvan,1.949,1.949,411.505,363,2023
71166,Cuzy,5.865,4.222,115.086,111,2023
71167,Damerey,2.183,2.105,534.936,546,2023
71168,Dampierre-en-Bresse,1.257,1.198,200.799,173,2023
71169,Davayé,4.369,4.092,711.938,694,2023
71170,Demigny,2.932,2.696,1753.104,1776,2023
71171,Dennevy,2.631,2.572,302.317,301,2023
71172,Dettey,1.742,1.742,94.553,89,2023
71173,Devrouze,1.843,1.667,323.93,323,2023
71174,Dezize-lès-Maranges,2.603,2.544,184.675,167,2023
71175,Diconne,2.11,1.993,369.501,363,2023
71176,Digoin,2.52,2.28,8345.056,7498,2023
71177,Dommartin-lès-Cuiseaux,1.814,1.108,826.564,813,2023
71178,Dompierre-les-Ormes,1.901,1.596,935.619,880,2023
71179,Dompierre-sous-Sanvignes,1.471,1.424,78.526,80,2023
71181,Donzy-le-Pertuis,3.048,3.048,153.374,154,2023
71182,Dracy-le-Fort,2.897,2.64,1662.764,1464,2023
71183,Dracy-lès-Couches,2.094,2.094,161.608,152,2023
71184,Dracy-Saint-Loup,2.463,2.299,634.242,631,2023
71185,Dyo,2.428,1.957,334.84,325,2023
71186,Écuelles,2.367,2.367,255.038,256,2023
71187,Écuisses,1.676,1.676,1599.769,1609,2023
71188,Épertully,2.911,2.746,65.599,63,2023
71189,Épervans,2.545,2.406,1628.674,1630,2023
71190,Épinac,2.806,2.311,2366.386,2150,2023
71191,Essertenne,2.124,2.067,495.682,479,2023
71192,Étang-sur-Arroux,2.638,2.58,2027.668,1794,2023
71193,Étrigny,2.418,1.941,487.229,478,2023
71194,Farges-lès-Chalon,2.682,2.466,820.668,810,2023
71195,Farges-lès-Mâcon,2.619,2.619,229.456,222,2023
71196,Le Fay,2.775,2.553,650.712,625,2023
71198,Flacey-en-Bresse,1.603,1.427,426.595,412,2023
71199,Flagy,3.557,3.557,178.53,171,2023
71200,Fleury-la-Montagne,2.327,2.327,717.743,717,2023
71201,Fley,1.335,1.209,215.095,191,2023
71202,Fontaines,3.471,3.215,1910.913,1845,2023
71203,Fontenay,1.382,1.108,55.436,53,2023
71204,Fragnes-La Loyère,3.455,3.165,1434.79,1456,2023
71205,Frangy-en-Bresse,3.642,3.338,732.882,667,2023
71206,La Frette,0.805,0.805,262.141,244,2023
71207,Fretterans,2.431,2.431,304.045,286,2023
71208,Frontenard,2.909,2.909,224.966,206,2023
71209,Frontenaud,2.011,1.718,839.127,722,2023
71210,Fuissé,2.989,2.8,371.271,361,2023
71212,Génelard,3.232,2.996,1509.057,1397,2023
71213,La Genête,1.825,1.825,578.263,565,2023
71214,Genouilly,1.11,0.858,434.481,419,2023
71215,Gergy,2.317,2.203,2620.22,2582,2023
71216,Germagny,1.59,1.337,206.606,195,2023
71217,Germolles-sur-Grosne,4.286,4.286,122.343,124,2023
71218,Gibles,2.587,1.91,629.761,572,2023
71219,Gigny-sur-Saône,2.366,2.132,590.625,556,2023
71220,Gilly-sur-Loire,2.128,1.676,489.496,470,2023
71221,Givry,3.732,3.523,3888.98,3649,2023
71222,Gourdon,1.953,1.766,947.468,890,2023
71223,La Grande-Verrière,1.02,0.938,622.157,558,2023
71224,Grandvaux,3.018,2.697,93.751,86,2023
71225,Granges,3.782,3.537,524.112,563,2023
71226,Grevilly,2.34,2.34,32.812,27,2023
71227,Grury,1.467,0.0,550.182,499,2023
71228,Guerfand,2.486,2.46,210.811,221,2023
71229,Les Guerreaux,1.157,1.157,235.042,228,2023
71230,Gueugnon,1.603,1.603,7653.895,6616,2023
71231,La Guiche,1.358,1.358,783.437,609,2023
71232,Hautefond,2.586,1.941,200.161,204,2023
71233,L'Hôpital-le-Mercier,1.857,1.617,309.304,301,2023
71234,Huilly-sur-Seille,1.748,1.748,350.223,352,2023
71235,Hurigny,2.917,2.709,2006.582,1918,2023
71236,Igé,2.876,2.752,874.547,884,2023
71237,Igornay,3.747,3.253,544.708,523,2023
71238,Iguerande,2.367,2.367,1021.895,996,2023
71239,Issy-l'Évêque,5.083,2.521,819.024,687,2023
71240,Jalogny,3.63,3.585,390.354,395,2023
71241,Jambles,2.491,2.411,533.212,480,2023
71242,Joncy,1.33,1.077,562.792,512,2023
71243,Joudes,2.27,1.15,389.843,367,2023
71244,Jouvençon,1.827,1.827,463.74,446,2023
71245,Jugy,2.516,2.282,322.394,331,2023
71246,Juif,1.85,1.674,253.388,246,2023
71247,Jully-lès-Buxy,2.493,2.241,381.52,366,2023
71248,Lacrost,3.039,2.922,739.734,694,2023
71249,Laives,2.627,2.276,994.933,973,2023
71250,Laizé,3.283,3.135,1083.122,1115,2023
71251,Laizy,4.442,4.278,621.525,592,2023
71252,Lalheue,2.638,2.161,349.482,356,2023
71253,Lans,1.858,1.692,946.409,939,2023
71254,Lays-sur-le-Doubs,2.861,2.861,175.091,158,2023
71255,Lesme,1.919,1.285,178.02,172,2023
71256,Lessard-en-Bresse,2.507,2.306,536.252,554,2023
71257,Lessard-le-National,2.727,2.492,656.026,659,2023
71258,Leynes,2.276,2.214,503.637,492,2023
71259,Ligny-en-Brionnais,2.325,2.325,374.855,372,2023
71261,Loisy,1.997,1.997,692.643,678,2023
71262,Longepierre,1.984,1.984,181.707,158,2023
71263,Louhans,2.414,2.215,7283.869,6454,2023
71264,Lournand,3.42,3.42,327.363,322,2023
71266,Lucenay-l'Évêque,1.266,1.266,338.734,320,2023
71267,Lugny,2.161,2.161,878.969,852,2023
71268,Lugny-lès-Charolles,3.573,2.42,328.681,337,2023
71269,Lux,5.027,4.642,1935.108,1957,2023
71270,Mâcon,3.964,3.678,34946.132,34448,2023
71271,Mailly,1.138,1.138,159.611,147,2023
71272,Malay,2.727,2.475,233.205,206,2023
71273,Maltat,0.845,0.422,298.29,282,2023
71274,Mancey,3.134,3.017,410.504,388,2023
71275,Marcigny,1.484,1.484,2081.667,1720,2023
71276,Marcilly-la-Gueurce,2.25,1.228,146.261,131,2023
71277,Marcilly-lès-Buxy,1.327,1.327,652.599,670,2023
71278,Marigny,2.042,1.854,164.056,162,2023
71279,Le Rousset-Marizy,1.614,1.567,659.167,611,2023
71280,Marly-sous-Issy,5.083,2.521,86.233,83,2023
71281,Marly-sur-Arroux,2.364,2.364,329.942,302,2023
71282,Marmagne,2.232,2.06,1326.443,1266,2023
71283,Marnay,2.265,2.148,552.848,526,2023
71284,Martailly-lès-Brancion,2.603,2.486,145.426,130,2023
71285,Martigny-le-Comte,2.586,2.401,435.335,402,2023
71286,Mary,1.012,0.918,284.627,277,2023
71287,Massilly,4.035,3.909,343.931,309,2023
71289,Matour,2.633,2.633,1203.638,1158,2023
71290,Mazille,3.605,3.532,477.874,387,2023
71291,Melay,1.284,1.159,966.605,955,2023
71292,Mellecey,2.793,2.585,1418.916,1312,2023
71293,Ménetreuil,0.834,0.834,426.578,410,2023
71294,Mercurey,3.335,3.126,1250.578,1224,2023
71295,Mervans,2.818,2.619,1646.869,1493,2023
71296,Messey-sur-Grosne,2.858,2.371,718.935,741,2023
71297,Mesvres,3.715,3.519,810.823,746,2023
71299,Milly-Lamartine,2.177,2.058,336.279,325,2023
71300,Le Miroir,2.127,1.539,616.453,609,2023
71301,Mont,1.267,0.634,167.501,163,2023
71302,Montagny-lès-Buxy,2.099,1.972,216.947,209,2023
71303,Montagny-près-Louhans,2.738,2.457,497.559,494,2023
71305,Montbellet,2.864,2.864,838.299,845,2023
71306,Montceau-les-Mines,2.64,2.264,18430.314,16831,2023
71307,Montceaux-l'Étoile,1.381,1.261,292.741,293,2023
71308,Montceaux-Ragny,2.516,2.282,34.175,31,2023
71309,Montcenis,1.819,1.647,2194.668,1884,2023
71310,Montchanin,1.563,1.563,5278.677,4979,2023
71311,Montcony,2.952,2.648,272.306,251,2023
71312,Montcoy,2.093,2.015,242.816,248,2023
71313,Monthelon,3.743,3.497,375.25,382,2023
71314,Montjay,1.692,1.633,229.911,201,2023
71315,Mont-lès-Seurre,2.82,2.82,186.597,186,2023
71316,Montmelard,2.179,1.873,370.74,367,2023
71317,Montmort,3.179,2.142,190.068,185,2023
71318,Montpont-en-Bresse,1.633,1.633,1196.81,1091,2023
71319,Montret,2.381,2.264,764.727,763,2023
71320,Mont-Saint-Vincent,1.22,1.126,385.503,313,2023
71321,Morey,1.218,1.178,197.263,191,2023
71322,Morlet,2.623,2.128,54.435,47,2023
71323,Mornay,1.933,1.796,156.286,137,2023
71324,Moroges,3.629,3.501,598.993,586,2023
71325,La Motte-Saint-Jean,2.128,2.008,1224.249,1203,2023
71326,Mouthier-en-Bresse,2.477,2.395,448.696,406,2023
71327,Mussy-sous-Dun,1.184,1.184,346.756,333,2023
71328,Nanton,2.598,2.121,639.032,643,2023
71329,Navilly,2.508,2.508,421.678,401,2023
71330,Neuvy-Grandchamp,1.057,0.846,797.186,749,2023
71331,Nochize,1.616,1.091,110.672,106,2023
71332,Ormes,1.759,1.759,497.302,479,2023
71333,Oslon,2.399,2.234,1211.822,1226,2023
71334,Oudry,2.534,2.487,379.77,381,2023
71335,Ouroux-sous-le-Bois-Sainte-Marie,1.473,0.899,66.177,64,2023
71336,Ouroux-sur-Saône,2.38,2.354,3139.313,3134,2023
71337,Oyé,1.651,1.455,331.213,310,2023
71338,Ozenay,2.666,2.666,257.773,224,2023
71339,Ozolles,2.872,1.682,414.706,377,2023
71340,Palinges,2.729,2.497,1511.571,1442,2023
71341,Palleau,1.564,1.564,243.264,261,2023
71342,Paray-le-Monial,2.879,2.383,10479.136,9239,2023
71343,Paris-l'Hôpital,3.713,3.489,299.291,297,2023
71344,Passy,1.975,1.975,72.053,69,2023
71345,Péronne,2.805,2.755,652.86,668,2023
71346,Perrecy-les-Forges,3.347,3.111,1667.112,1547,2023
71347,Perreuil,1.959,1.959,522.165,560,2023
71348,Perrigny-sur-Loire,1.691,1.36,143.233,137,2023
71349,La Petite-Verrière,0.555,0.555,54.479,50,2023
71350,Pierreclos,3.189,3.07,862.477,851,2023
71351,Pierre-de-Bresse,2.603,2.603,2221.372,1946,2023
71352,Le Planois,1.901,1.655,97.702,84,2023
71353,Plottes,3.238,3.238,565.64,544,2023
71354,Poisson,1.396,0.953,588.234,562,2023
71355,Pontoux,2.06,2.06,281.277,277,2023
71356,Pouilloux,2.792,2.462,927.637,961,2023
71357,Pourlans,3.613,3.613,226.559,218,2023
71358,Pressy-sous-Dondin,2.745,2.745,115.849,104,2023
71359,Préty,2.746,2.746,624.399,579,2023
71360,Prissé,3.937,3.719,1907.079,1883,2023
71361,Prizy,2.096,1.625,60.02,55,2023
71362,Pruzilly,1.395,1.378,313.65,338,2023
71363,Le Puley,1.301,1.048,87.368,81,2023
71364,La Racineuse,1.8,1.741,181.697,173,2023
71365,Rancy,0.834,0.834,626.292,612,2023
71366,Ratenelle,2.662,2.662,387.924,374,2023
71367,Ratte,2.258,2.117,399.557,369,2023
71368,Reclesne,3.306,3.142,311.457,292,2023
71369,Remigny,3.049,2.931,425.464,417,2023
71370,Rigny-sur-Arroux,1.792,1.792,651.39,619,2023
71371,La Roche-Vineuse,3.553,3.357,1689.265,1572,2023
71372,Romanèche-Thorins,2.037,1.962,2031.981,2009,2023
71373,Romenay,2.246,2.246,1935.142,1731,2023
71374,Rosey,3.512,3.384,171.542,159,2023
71376,Roussillon-en-Morvan,0.001,0.001,311.44,276,2023
71377,Royer,2.808,2.691,144.227,135,2023
71378,Rully,2.057,1.918,1574.744,1558,2023
71379,Sagy,1.668,1.521,1326.044,1241,2023
71380,Saillenard,3.404,3.13,822.412,790,2023
71381,Sailly,2.56,2.434,72.121,71,2023
71382,Saint-Agnan,1.157,1.157,732.732,689,2023
71383,Saint-Albain,3.857,3.755,534.556,545,2023
71384,Saint-Ambreuil,2.028,1.794,570.983,519,2023
71385,Saint-Amour-Bellevue,2.789,2.696,583.781,571,2023
71386,Saint-André-en-Bresse,2.032,1.973,115.199,117,2023
71387,Saint-André-le-Désert,3.534,3.534,265.188,245,2023
71388,Saint-Aubin-en-Charollais,3.363,2.969,475.023,481,2023
71389,Saint-Aubin-sur-Loire,2.973,2.099,301.045,273,2023
71390,Saint-Berain-sous-Sanvignes,2.115,1.88,1110.312,1097,2023
71391,Saint-Bérain-sur-Dheune,1.809,1.769,546.686,549,2023
71392,Saint-Boil,3.101,2.605,489.308,491,2023
71393,Saint-Bonnet-de-Cray,1.747,1.747,502.667,503,2023
71394,Saint-Bonnet-de-Joux,2.372,2.235,870.026,763,2023
71395,Saint-Bonnet-de-Vieille-Vigne,3.018,2.697,215.089,211,2023
71396,Saint-Bonnet-en-Bresse,1.763,1.705,540.031,483,2023
71397,Sainte-Cécile,4.681,4.608,279.479,279,2023
71398,Saint-Christophe-en-Bresse,1.968,1.943,1011.408,1038,2023
71399,Saint-Christophe-en-Brionnais,2.089,2.023,562.5,524,2023
71400,Saint-Clément-sur-Guye,0.947,0.568,152.18,136,2023
71401,Sainte-Croix-en-Bresse,1.916,1.769,688.036,648,2023
71402,Saint-Cyr,2.383,2.149,737.107,760,2023
71403,Saint-Denis-de-Vaux,1.559,1.438,266.944,270,2023
71404,Saint-Désert,3.871,3.677,932.315,902,2023
71405,Saint-Didier-en-Bresse,1.821,1.821,186.852,188,2023
71406,Saint-Didier-en-Brionnais,1.278,1.147,149.231,123,2023
71407,Saint-Didier-sur-Arroux,3.35,2.802,241.726,214,2023
71408,Saint-Edmond,2.9,2.9,415.866,439,2023
71409,Saint-Émiland,2.641,2.31,314.788,308,2023
71410,Saint-Étienne-en-Bresse,1.633,1.575,779.247,786,2023
71411,Saint-Eugène,1.364,1.364,152.372,151,2023
71412,Saint-Eusèbe,1.245,1.245,1210.593,1203,2023
71413,Saint-Firmin,1.883,1.768,826.582,792,2023
71414,Saint-Forgeot,3.905,3.659,486.697,437,2023
71415,Sainte-Foy,1.716,1.716,154.916,141,2023
71416,Saint-Gengoux-de-Scissé,2.33,2.302,598.821,580,2023
71417,Saint-Gengoux-le-National,2.704,2.325,1195.62,1047,2023
71419,Saint-Germain-du-Bois,3.861,3.521,2234.351,1917,2023
71420,Saint-Germain-du-Plain,2.495,2.495,2449.402,2329,2023
71421,Saint-Germain-en-Brionnais,2.428,1.957,195.342,181,2023
71422,Saint-Germain-lès-Buxy,3.292,2.93,259.11,267,2023
71423,Saint-Gervais-en-Vallière,1.058,1.058,452.435,429,2023
71424,Saint-Gervais-sur-Couches,2.911,2.746,217.067,213,2023
71425,Saint-Gilles,2.887,2.829,284.921,276,2023
71426,Sainte-Hélène,2.066,2.026,553.644,520,2023
71427,Saint-Huruge,1.453,1.327,62.531,52,2023
71428,Saint-Igny-de-Roche,2.686,2.686,733.037,766,2023
71430,Saint-Jean-de-Vaux,2.509,2.3,374.715,387,2023
71431,Saint-Jean-de-Trézy,1.809,1.769,379.228,382,2023
71433,Saint-Julien-de-Civry,2.096,1.625,529.849,478,2023
71434,Saint-Julien-de-Jonzy,2.316,2.316,367.079,340,2023
71435,Saint-Julien-sur-Dheune,1.496,1.496,245.847,236,2023
71436,Saint-Laurent-d'Andenay,1.806,1.806,977.932,974,2023
71437,Saint-Laurent-en-Brionnais,2.084,2.019,349.557,323,2023
71438,Saint-Léger-du-Bois,2.66,2.083,551.623,518,2023
71439,Saint-Léger-lès-Paray,2.333,1.973,762.393,760,2023
71440,Saint-Léger-sous-Beuvray,0.682,0.682,415.672,372,2023
71441,Saint-Léger-sous-la-Bussière,5.058,5.058,286.299,284,2023
71442,Saint-Léger-sur-Dheune,2.543,2.503,1619.502,1576,2023
71443,Saint-Loup-Géanges,3.491,3.195,1582.18,1639,2023
71444,Saint-Loup-de-Varennes,3.34,2.993,1223.188,1226,2023
71445,Saint-Marcel,3.486,3.233,6389.785,6199,2023
71446,Saint-Marcelin-de-Cray,2.291,2.165,202.014,190,2023
71447,Saint-Mard-de-Vaux,1.497,1.376,275.57,271,2023
71448,Saint-Martin-Belle-Roche,3.941,3.695,1424.642,1390,2023
71449,Saint-Martin-d'Auxy,1.323,1.323,133.067,142,2023
71450,Saint-Martin-de-Commune,2.621,2.291,106.077,101,2023
71451,Saint-Martin-de-Lixy,2.693,2.693,98.885,93,2023
71452,Saint-Martin-de-Salencey,2.086,2.086,111.508,108,2023
71453,Saint-Martin-du-Lac,1.529,1.529,261.498,249,2023
71454,Saint-Martin-du-Mont,1.878,1.73,180.059,177,2023
71455,Saint-Martin-du-Tartre,0.795,0.669,165.073,153,2023
71456,Saint-Martin-en-Bresse,2.473,2.421,1950.172,1913,2023
71457,Saint-Martin-en-Gâtinois,1.812,1.812,125.944,119,2023
71458,Saint-Martin-la-Patrouille,2.002,1.876,68.088,63,2023
71459,Saint-Martin-sous-Montaigu,2.703,2.495,359.817,337,2023
71460,Saint-Maurice-de-Satonnay,3.227,3.117,476.888,479,2023
71461,Saint-Maurice-des-Champs,1.327,0.948,63.505,64,2023
71462,Saint-Maurice-en-Rivière,1.957,1.905,503.691,513,2023
71463,Saint-Maurice-lès-Châteauneuf,3.341,3.341,635.337,583,2023
71464,Saint-Maurice-lès-Couches,2.629,2.629,181.948,179,2023
71465,Saint-Micaud,0.506,0.38,270.138,278,2023
71466,Saint-Nizier-sur-Arroux,1.983,1.983,119.016,119,2023
71468,Saint-Pierre-de-Varennes,2.265,2.208,851.369,839,2023
71469,Saint-Pierre-le-Vieux,4.551,4.551,379.86,373,2023
71470,Saint-Point,3.881,3.853,359.735,352,2023
71471,Saint-Privé,1.526,1.399,101.827,99,2023
71472,Saint-Prix,0.0,0.0,229.405,203,2023
71473,Saint-Racho,1.299,1.299,169.182,149,2023
71474,Sainte-Radegonde,1.86,0.882,169.391,148,2023
71475,Saint-Rémy,4.607,4.339,6944.559,6541,2023
71477,Saint-Romain-sous-Gourdon,2.107,1.825,491.939,486,2023
71478,Saint-Romain-sous-Versigny,2.074,1.979,83.454,80,2023
71479,Saint-Sernin-du-Bois,1.357,1.242,1762.856,1718,2023
71480,Saint-Sernin-du-Plain,2.05,2.05,646.868,600,2023
71481,Saint-Symphorien-d'Ancelles,2.238,2.162,1080.243,1123,2023
71482,Saint-Symphorien-de-Marmagne,1.767,1.595,842.793,834,2023
71483,Saint-Symphorien-des-Bois,2.53,2.196,442.913,417,2023
71484,Saint-Usuge,2.828,2.547,1302.678,1240,2023
71485,Saint-Vallerin,2.762,2.509,254.725,254,2023
71486,Saint-Vallier,2.641,2.264,9197.406,8503,2023
71487,Saint-Vérand,2.354,2.27,174.546,158,2023
71488,Saint-Vincent-des-Prés,2.985,2.985,113.803,100,2023
71489,Saint-Vincent-en-Bresse,1.87,1.812,564.084,579,2023
71490,Saint-Vincent-Bragny,2.482,2.362,990.908,1005,2023
71491,Saint-Yan,2.436,2.196,1224.503,1152,2023
71493,Saisy,3.63,3.135,347.546,346,2023
71494,La Salle,2.974,2.872,528.506,513,2023
71495,Salornay-sur-Guye,3.421,3.295,970.985,871,2023
71496,Sampigny-lès-Maranges,2.601,2.542,142.297,137,2023
71497,Sancé,3.499,3.297,2216.245,2165,2023
71498,Santilly,3.379,2.883,153.292,140,2023
71499,Sanvignes-les-Mines,2.139,1.857,4455.143,4295,2023
71500,Sarry,1.213,1.147,99.06,88,2023
71501,Sassangy,2.005,1.879,152.303,143,2023
71502,Sassenay,2.385,2.209,1615.325,1591,2023
71503,Saules,2.785,2.416,132.475,126,2023
71504,Saunières,2.035,2.035,89.36,82,2023
71505,Savianges,1.651,1.398,88.462,77,2023
71506,Savigny-en-Revermont,2.742,2.51,1144.864,1129,2023
71507,Savigny-sur-Grosne,3.522,3.143,184.436,171,2023
71508,Savigny-sur-Seille,1.519,1.46,424.193,390,2023
71509,La Celle-en-Morvan,1.445,1.363,479.342,471,2023
71510,Semur-en-Brionnais,1.716,1.716,746.174,606,2023
71512,Sennecey-le-Grand,3.337,2.986,3097.827,2922,2023
71513,Senozan,2.807,2.688,1126.497,1127,2023
71514,Sens-sur-Seille,3.368,3.064,437.964,428,2023
71515,Sercy,3.083,2.705,108.5,102,2023
71516,Serley,1.979,1.779,624.487,599,2023
71517,Sermesse,2.165,2.165,241.171,241,2023
71518,Serrières,2.133,2.015,293.573,281,2023
71519,Serrigny-en-Bresse,2.237,2.179,180.233,186,2023
71520,Sevrey,3.045,2.814,1252.405,1235,2023
71521,Sigy-le-Châtel,2.587,2.335,119.322,106,2023
71522,Simandre,2.787,2.787,1723.63,1742,2023
71523,Simard,2.669,2.412,1200.113,1177,2023
71524,Sivignon,1.324,1.324,195.163,178,2023
71525,Sologny,2.032,1.914,558.001,577,2023
71526,Solutré-Pouilly,2.829,2.662,367.24,353,2023
71527,Sommant,2.286,2.204,197.326,194,2023
71528,Sornay,1.901,1.784,2104.985,1975,2023
71529,Suin,1.5,1.5,297.111,268,2023
71530,Sully,3.643,3.066,524.921,489,2023
71531,La Tagnière,2.161,2.161,218.702,210,2023
71532,Taizé,3.813,3.687,193.0,195,2023
71533,Tancon,2.966,2.966,569.295,542,2023
71534,Le Tartre,3.828,3.524,117.464,110,2023
71535,Tavernay,2.886,2.722,540.176,512,2023
71537,Thil-sur-Arroux,2.931,2.383,147.974,136,2023
71538,Thurey,2.693,2.517,440.655,426,2023
71539,Tintry,2.329,1.999,77.588,79,2023
71540,Torcy,2.129,2.071,2834.136,2810,2023
71541,Torpes,3.041,2.959,391.185,376,2023
71542,Toulon-sur-Arroux,1.85,1.85,1731.154,1458,2023
71543,Tournus,3.03,2.913,6126.035,5627,2023
71544,Toutenant,1.54,1.54,188.54,180,2023
71545,Tramayes,3.274,3.274,1177.969,1065,2023
71546,Trambly,3.858,3.858,408.698,403,2023
71547,Trivy,1.357,1.357,270.736,252,2023
71548,Tronchy,2.145,2.028,245.691,242,2023
71549,La Truchère,2.914,2.914,227.193,204,2023
71550,Uchizy,2.619,2.619,830.068,815,2023
71551,Uchon,1.72,1.72,88.677,88,2023
71552,Uxeau,2.054,1.076,536.513,508,2023
71553,Vareilles,2.15,2.019,289.657,276,2023
71554,Varenne-l'Arconce,1.89,1.573,124.935,111,2023
71555,Varennes-le-Grand,2.986,2.638,2278.406,2321,2023
71556,Varennes-lès-Mâcon,4.899,4.584,570.408,574,2023
71557,Varenne-Saint-Germain,1.941,1.701,682.504,703,2023
71558,Varennes-Saint-Sauveur,1.558,1.265,1245.213,1123,2023
71559,Varennes-sous-Dun,2.711,2.34,601.914,526,2023
71561,Vauban,1.954,1.954,251.577,230,2023
71562,Vaudebarrier,3.038,1.645,203.826,203,2023
71563,Vaux-en-Pré,1.327,0.948,79.136,74,2023
71564,Vendenesse-lès-Charolles,2.716,1.934,778.18,747,2023
71565,Vendenesse-sur-Arroux,1.834,1.834,587.167,560,2023
71566,Verdun-sur-le-Doubs,1.916,1.916,1027.467,960,2023
71567,Vergisson,2.542,2.374,259.369,244,2023
71568,Vérissey,1.709,1.592,58.55,56,2023
71570,Verjux,1.52,1.494,524.022,506,2023
71571,Verosvres,1.887,1.444,459.367,432,2023
71572,Vers,3.33,3.096,233.46,235,2023
71573,Versaugues,1.381,1.261,213.812,191,2023
71574,Verzé,3.215,3.075,836.111,834,2023
71576,Le Villars,3.102,3.102,300.916,279,2023
71577,Villegaudin,2.081,2.022,203.109,221,2023
71578,Clux-Villeneuve,3.116,3.116,320.106,305,2023
71579,Villeneuve-en-Montagne,1.434,1.394,173.035,172,2023
71580,Vincelles,2.705,2.505,463.833,439,2023
71581,Vindecy,0.989,0.989,261.523,249,2023
71582,La Vineuse sur Fregande,3.466,3.466,694.466,652,2023
71583,Vinzelles,4.825,4.541,806.119,747,2023
71584,Viré,2.62,2.599,1242.686,1210,2023
71585,Virey-le-Grand,3.081,2.791,1377.921,1380,2023
71586,Viry,2.493,1.777,271.562,260,2023
71588,Vitry-en-Charollais,2.333,1.973,1099.406,1084,2023
71589,Vitry-sur-Loire,1.171,0.748,445.765,418,2023
71590,Volesvres,3.285,2.789,649.564,650,2023
71591,Fleurville,3.018,2.997,508.138,504,2023
72001,Aigné,1.854,1.753,1591.463,1687,2023
72002,Aillières-Beauvoir,2.845,1.889,211.675,199,2023
72003,Allonnes,3.298,2.815,11543.207,11013,2023
72004,Amné,2.563,2.032,524.632,574,2023
72005,Ancinnes,2.427,1.976,940.532,938,2023
72006,Arçonnay,3.257,2.656,1961.557,1890,2023
72007,Ardenay-sur-Mérize,2.075,1.871,478.312,501,2023
72008,Arnage,3.277,2.982,5700.234,5482,2023
72009,Arthezé,2.347,2.214,323.8,355,2023
72010,Asnières-sur-Vègre,4.27,3.741,370.898,358,2023
72011,Assé-le-Boisne,1.186,1.186,889.056,900,2023
72012,Assé-le-Riboul,2.871,2.615,478.141,480,2023
72013,Aubigné-Racan,1.702,1.518,2235.558,2103,2023
72015,Les Aulneaux,2.429,1.633,106.004,110,2023
72016,Auvers-le-Hamon,2.649,2.129,1505.785,1471,2023
72017,Auvers-sous-Montfaucon,3.59,2.794,207.326,228,2023
72018,Avesnes-en-Saosnois,2.0,1.685,83.963,83,2023
72019,Avessé,4.889,4.284,323.064,349,2023
72020,Avezé,2.36,1.74,678.893,691,2023
72021,Avoise,2.384,1.928,566.267,570,2023
72022,Le Bailleul,2.389,2.075,1203.164,1214,2023
72023,Ballon-Saint Mars,3.16,2.847,2320.209,2266,2023
72024,La Bazoge,2.884,2.665,3724.663,3699,2023
72025,Bazouges Cré sur Loir,4.416,4.227,1945.787,1951,2023
72026,Beaufay,3.228,2.738,1519.451,1514,2023
72027,Beaumont-sur-Dême,2.755,2.317,345.068,328,2023
72028,Beaumont-Pied-de-Bœuf,1.76,1.76,466.337,477,2023
72029,Beaumont-sur-Sarthe,2.641,2.385,2276.959,1974,2023
72031,Beillé,2.07,1.95,496.077,530,2023
72032,Berfay,1.417,0.636,337.605,335,2023
72034,Bérus,2.506,2.16,438.128,433,2023
72035,Bessé-sur-Braye,2.272,1.757,2323.443,2046,2023
72036,Béthon,3.041,2.626,297.284,308,2023
72037,Blèves,3.537,2.503,126.023,126,2023
72038,Boëssé-le-Sec,1.554,1.227,515.766,541,2023
72039,Bonnétable,1.799,1.44,4222.528,3735,2023
72040,La Bosse,1.732,1.286,138.762,146,2023
72041,Bouër,2.277,1.13,312.779,350,2023
72042,Bouloire,1.713,1.462,2234.503,2115,2023
72043,Bourg-le-Roi,2.212,1.971,335.427,331,2023
72044,Bousse,2.757,2.663,405.26,432,2023
72045,Brains-sur-Gée,2.385,1.855,730.241,804,2023
72046,Le Breil-sur-Mérize,2.214,1.945,1501.991,1560,2023
72047,Brette-les-Pins,1.533,1.496,2019.641,2123,2023
72048,Briosne-lès-Sables,2.519,2.035,502.129,515,2023
72049,La Bruère-sur-Loir,1.923,1.739,247.275,250,2023
72050,Brûlon,3.945,3.475,1658.004,1529,2023
